perno,sex,latitude,long,value,valueLog,goneAway,marketing,moveFreq,moveDur,premsFreq,premsMean,premsMax,premsMin,premsMedian,premsDur,traceability
225,1,,,70725.00328515982,11.166554442619535,0,0,1,6570,25,2106.52,3753.07,25.31,2128.68,267,0.6341394225150803
226,2,,,31590.30062858897,10.360605410325364,0,0,1,6570,216,101.72,441.88,5.53,94.66,30,0.0
227,2,,,152512.50491137893,11.935001871086714,0,1,1,6570,61,1823.74,3893.48,273.86,1717.05,99,0.0
228,0,,,30458.27691936764,10.32411305621375,0,1,1,6570,216,97.93,307.32,10.31,85.7,30,0.7041263948464092
229,1,,,31137.832807153474,10.346178847820132,0,1,1,6570,216,99.46,300.22,6.01,88.1,30,0.0
230,1,51.5825,-0.1158333333333333,710.0,6.565264970035361,1,1,1,6570,1,250.0,250.0,250.0,250.0,6570,0.0
231,2,53.0,-2.1802,30885.030416370897,10.338026892956158,1,0,1,6570,216,97.9,257.94,3.49,90.61,30,0.7171869655294244
232,0,,,710.0,6.565264970035361,1,1,1,6570,1,250.0,250.0,250.0,250.0,6570,0.5840968876657427
233,0,,,173090.12083629635,12.061567667532723,0,0,1,6570,66,1915.8,4154.22,152.73,1803.46,98,0.8558215092811521
234,1,,,31800.035597559003,10.367222688187736,0,0,1,6570,216,102.5,282.24,5.56,94.4,30,0.0
235,2,,,31717.152151427304,10.364612890867905,0,1,1,6570,216,101.65,325.97,0.26,85.58,30,0.0
236,1,,,710.0,6.565264970035361,0,0,1,6570,1,250.0,250.0,250.0,250.0,6570,0.7116688513768742
237,0,,,710.0,6.565264970035361,0,0,1,6570,1,250.0,250.0,250.0,250.0,6570,0.788635707776049
238,0,,,32519.464303587803,10.389594090696665,0,1,1,6570,216,104.11,346.28,5.61,95.1,30,0.6266605462211355
239,2,,,96760.762395218,11.479996843932463,0,1,1,6570,35,2241.83,3809.33,866.53,2165.96,170,0.0
240,1,,,710.0,6.565264970035361,0,1,1,6570,1,250.0,250.0,250.0,250.0,6570,0.0
241,0,,,710.0,6.565264970035361,0,0,1,6570,1,250.0,250.0,250.0,250.0,6570,0.6790043926851901
242,0,,,136198.3891141366,11.82186784527178,0,1,1,6570,45,2127.4,4781.2,82.35,2070.75,143,0.0
243,1,,,710.0,6.565264970035361,0,0,3,414,1,250.0,250.0,250.0,250.0,6570,0.0
244,2,51.59,-0.1531,710.0,6.565264970035361,0,1,2,5599,1,250.0,250.0,250.0,250.0,6570,0.0
245,0,,,259486.4279324611,12.466459679382044,0,0,1,6570,95,2051.06,4011.16,6.19,2086.94,69,0.5296024792082629
246,2,51.3683,-0.1676,710.0,6.565264970035361,0,0,1,6570,1,250.0,250.0,250.0,250.0,6570,0.6911865422834239
247,1,,,710.0,6.565264970035361,0,0,1,6570,1,250.0,250.0,250.0,250.0,6570,0.6541807704136192
248,2,,,31591.59079548008,10.360646250093286,0,1,1,6570,216,102.01,274.34,13.29,92.78,30,0.0
249,0,,,710.0,6.565264970035361,0,0,1,6570,1,250.0,250.0,250.0,250.0,6570,0.8375434445821581
250,2,,,29957.870152444822,10.307547345399383,0,0,1,6570,216,94.78,274.45,3.13,80.18,30,0.6274281857108887
251,1,53.4106,-2.9779,710.0,6.565264970035361,0,0,1,6570,1,250.0,250.0,250.0,250.0,6570,0.0
252,0,53.6444,-1.2671875,66931.3102751511,11.111422152701977,0,0,2,1546,25,1850.07,4188.67,103.58,1818.36,216,0.832658048846431
253,1,,,20324.93106797754,9.919603542920841,0,0,1,6570,8,2229.76,4737.04,686.6,1878.44,675,0.0
254,2,53.4351,-2.2631,202805.2703436333,12.220001538249225,0,0,2,4857,69,2062.13,4331.46,121.19,2023.62,94,0.567491948405599
255,2,53.383,-1.4659,31965.053361072045,10.372398502558797,0,1,1,6570,216,101.98,333.96,7.34,89.44,30,0.8986999068005461
256,0,,,29497.28874320032,10.292053631094044,0,0,1,6570,216,93.3,303.38,7.76,79.53,30,0.8376475568790737
257,0,,,33184.080968637536,10.40982555101656,0,0,1,6570,216,107.64,285.54,9.21,102.74,30,0.0
258,0,,,30812.37416147388,10.335671646767745,0,0,1,6570,216,97.9,365.0,6.19,83.56,30,0.0
259,2,,,29570.2987006851,10.294525714272849,1,1,1,6570,216,93.86,321.48,15.95,82.76,30,0.6360227513127934
260,2,53.383,-1.4659,31645.27469382188,10.36234411765275,0,0,1,6570,216,100.62,265.18,9.19,96.34,30,0.5170834848413352
261,1,,,150033.36511888404,11.918612982469485,0,1,3,1757,56,1951.38,3839.24,400.5,1987.02,113,0.0
262,0,53.4551,-2.2645,710.0,6.565264970035361,1,0,3,575,1,250.0,250.0,250.0,250.0,6570,0.5174216822948292
263,2,53.4616,-2.9534,66238.0235156121,11.101009950383478,0,1,1,6570,25,1989.3,4376.54,133.98,1822.9,259,0.5482612394815494
264,1,,,31150.551101783723,10.346587215930166,0,1,1,6570,216,98.5,361.96,1.3,89.2,30,0.0
265,2,,,31563.38683908369,10.359753083494937,0,1,1,6570,216,100.37,314.02,11.46,88.28,30,0.0
266,2,,,31697.731184739656,10.364000385844696,0,0,1,6570,216,102.49,290.21,9.65,88.6,30,0.0
267,1,,,95878.1846843409,11.470833755164463,0,1,1,6570,33,2330.22,4293.71,634.44,2202.69,191,0.8299009438203188
268,0,56.3091,-3.237308333333333,29809.840524717187,10.30259383693346,0,0,3,1542,216,96.12,305.97,12.43,81.71,30,0.0
269,2,,,710.0,6.565264970035361,0,1,1,6570,1,250.0,250.0,250.0,250.0,6570,0.5685958741828514
270,2,,,31159.599909889934,10.346877660039928,0,0,3,2015,216,100.32,326.31,2.58,91.54,30,0.7946021712221705
271,1,,,50629.859861206765,10.832296797059804,0,0,1,6570,19,1969.72,3378.33,779.9,1932.16,282,0.7982617736401882
272,0,51.5384,-0.0414,710.0,6.565264970035361,0,1,1,6570,1,250.0,250.0,250.0,250.0,6570,0.653097218884834
273,0,,,710.0,6.565264970035361,1,0,1,6570,1,250.0,250.0,250.0,250.0,6570,0.0
274,1,51.55,-0.1,30390.99153401998,10.321901512361809,0,1,2,4279,216,98.63,333.72,2.73,89.42,30,0.0
275,0,,,710.0,6.565264970035361,0,0,1,6570,1,250.0,250.0,250.0,250.0,6570,0.7326675990364221
276,1,,,710.0,6.565264970035361,0,0,1,6570,1,250.0,250.0,250.0,250.0,6570,0.0
277,0,,,710.0,6.565264970035361,1,1,1,6570,1,250.0,250.0,250.0,250.0,6570,0.5724086557584006
278,2,52.4814,-1.8998,263614.0760720164,12.482241479547527,0,0,1,6570,93,2004.6,3971.81,88.01,2074.43,70,0.0
279,1,,,710.0,6.565264970035361,0,0,1,6570,1,250.0,250.0,250.0,250.0,6570,0.7965007186124089
280,2,53.7435,-2.9898,710.0,6.565264970035361,0,1,1,6570,1,1349.38,1349.38,1349.38,1349.38,6570,0.0
281,1,53.0448,-2.1827166666666664,29267.73264993669,10.284240913410358,0,0,3,601,216,92.56,261.38,0.82,87.15,30,0.7680355807917916
282,1,,,131237.3268576092,11.784762618516558,0,0,1,6570,46,2177.92,5205.85,12.85,2207.42,135,0.5347926152433442
283,0,,,31795.64117119152,10.367084489284988,1,1,1,6570,216,102.1,329.1,11.14,92.09,30,0.0
284,1,,,31402.744106632592,10.354650560008867,1,1,1,6570,216,98.97,319.21,4.4,86.26,30,0.8791048878232687
285,1,,,169565.64285000748,12.040995404283006,0,0,1,6570,68,1872.39,4304.23,41.45,1860.07,94,0.7931728043025553
286,2,,,710.0,6.565264970035361,0,0,1,6570,1,250.0,250.0,250.0,250.0,6570,0.0
287,0,,,710.0,6.565264970035361,0,0,1,6570,1,250.0,250.0,250.0,250.0,6570,0.7854927578486185
288,2,,,263637.19662474823,12.482329181764454,0,0,1,6570,88,2169.57,4210.6,200.36,2196.04,70,0.611574331161574
289,2,,,263710.0233350352,12.48260538199077,0,0,1,6570,99,1880.97,3863.45,52.86,1861.09,66,0.0
290,1,,,51204.177378402776,10.843576397121293,0,0,1,6570,19,1931.7,3836.1,223.03,2088.74,359,0.5761799709493266
291,0,,,710.0,6.565264970035361,0,0,1,6570,1,250.0,250.0,250.0,250.0,6570,0.0
292,0,52.4783,-1.8506,710.0,6.565264970035361,1,0,2,1953,1,250.0,250.0,250.0,250.0,6570,0.7233682368063361
293,0,,,710.0,6.565264970035361,0,0,1,6570,1,250.0,250.0,250.0,250.0,6570,0.0
294,1,51.5362,-0.0944,30883.91703790316,10.337990843176657,0,1,1,6570,216,99.1,314.53,5.13,80.37,30,0.5635011976641577
295,0,,,141854.03702247815,11.862553899630955,0,0,3,2402,47,2136.08,4078.57,145.27,2129.88,140,0.593430705454835
296,1,53.4378,-2.9611,141398.2128688462,11.859335393530554,0,0,1,6570,51,2127.96,4165.0,75.33,1959.03,129,0.6164604382979803
297,1,,,710.0,6.565264970035361,0,0,1,6570,1,250.0,250.0,250.0,250.0,6570,0.0
298,2,51.5333,0.049325,710.0,6.565264970035361,0,0,1,6570,1,250.0,250.0,250.0,250.0,6570,0.5381871243962177
299,1,51.59,-0.1531,29972.975539225317,10.308051439307155,0,1,1,6570,216,94.04,281.88,2.31,81.29,30,0.7492030821055712
300,2,,,111015.80594169768,11.617427866028292,0,0,1,6570,47,1759.6,4564.17,74.76,1672.11,137,0.7757289047288457
301,1,,,31988.895790590283,10.373144115017107,0,1,1,6570,216,101.64,322.47,5.72,94.59,30,0.8804530955453744
302,1,,,710.0,6.565264970035361,0,1,1,6570,1,250.0,250.0,250.0,250.0,6570,0.8553041834810973
303,2,,,710.0,6.565264970035361,0,0,1,6570,1,250.0,250.0,250.0,250.0,6570,0.0
304,2,53.383,-1.4659,710.0,6.565264970035361,0,1,2,2106,1,250.0,250.0,250.0,250.0,6570,0.8746624001496899
305,2,54.8112,-1.4424,108768.63726292552,11.596978311397898,0,0,1,6570,40,2022.97,5003.09,364.99,2095.52,155,0.0
306,1,52.7234,-2.7468,32382.42145670154,10.385371006915529,0,0,2,4667,216,103.31,442.18,4.21,86.27,30,0.7015464164068198
307,2,,,710.0,6.565264970035361,0,0,1,6570,1,250.0,250.0,250.0,250.0,6570,0.5672986574606712
308,1,,,710.0,6.565264970035361,0,0,1,6570,1,250.0,250.0,250.0,250.0,6570,0.0
309,0,,,710.0,6.565264970035361,0,1,2,4093,1,250.0,250.0,250.0,250.0,6570,0.0
310,0,,,31921.511085360064,10.371035390210173,0,1,2,4941,216,101.56,309.98,16.19,93.41,30,0.6358176929754441
311,2,,,710.0,6.565264970035361,0,1,1,6570,1,250.0,250.0,250.0,250.0,6570,0.0
312,2,,,31271.752601552795,10.350470496260657,0,0,3,929,216,97.76,333.26,10.41,86.26,30,0.8858715138652461
313,1,51.6859,-0.3046999999999999,228965.1908737652,12.341325266064402,0,0,2,2248,88,1846.78,4054.58,105.27,1845.87,75,0.7778972218018241
314,2,,,164820.03201021664,12.012609442530538,0,0,2,1313,58,2127.84,4051.72,14.85,2190.82,112,0.6551929447469373
315,0,,,31762.89130419609,10.36605394724387,1,1,1,6570,216,101.02,296.02,0.02,87.67,30,0.6530064311439883
316,0,,,28758.199390893875,10.266678201769794,0,1,1,6570,216,90.26,296.41,9.2,74.56,30,0.0
317,1,,,98129.8904139896,11.494047292456713,0,0,1,6570,38,1937.63,4038.94,79.88,1964.94,147,0.5048822916909415
318,2,,,710.0,6.565264970035361,0,0,1,6570,1,250.0,250.0,250.0,250.0,6570,0.0
319,2,,,710.0,6.565264970035361,1,0,1,6570,1,250.0,250.0,250.0,250.0,6570,0.0
320,0,,,31167.114493774432,10.347118795289646,0,1,1,6570,216,100.91,335.47,1.64,90.78,30,0.0
321,1,51.5333,0.049325,29092.865673735738,10.278248257250517,0,0,1,6570,216,90.49,280.76,0.15,74.78,30,0.8809631836295686
322,2,51.3998,-0.3646,208816.3940899188,12.249210647664736,0,0,1,6570,72,2099.75,4889.7,183.67,2099.62,88,0.6768028354181269
323,2,,,31320.345851041475,10.352023192541903,0,1,1,6570,216,101.51,290.1,3.7,92.51,30,0.7844311221012357
324,1,,,710.0,6.565264970035361,0,0,1,6570,1,250.0,250.0,250.0,250.0,6570,0.0
325,0,,,31544.046462269875,10.359140148491639,0,0,3,232,216,100.7,331.99,6.16,87.5,30,0.6423388544293354
326,1,55.8651,-4.2576,32295.668984645086,10.38268841305757,0,1,2,2664,216,101.81,362.48,3.89,89.52,30,0.0
327,1,,,710.0,6.565264970035361,0,1,1,6570,1,250.0,250.0,250.0,250.0,6570,0.0
328,0,,,4816.154947009114,8.479731159853396,1,1,1,6570,2,2145.17,2884.93,1405.41,2145.17,3878,0.6884003552640425
329,2,,,125211.32331547276,11.737758175375395,0,0,1,6570,44,2032.97,3928.51,355.79,2004.26,131,0.8058914109759168
330,2,,,710.0,6.565264970035361,1,0,1,6570,1,250.0,250.0,250.0,250.0,6570,0.803726236158298
331,0,,,32210.505232562355,10.380047927783176,0,0,2,1591,216,102.74,381.23,8.32,88.52,30,0.0
332,0,51.5138,-0.0617727272727272,29717.67161472989,10.299497151709136,0,1,1,6570,216,93.35,374.01,11.0,82.57,30,0.0
333,1,56.5304,-3.0695,710.0,6.565264970035361,0,1,1,6570,1,250.0,250.0,250.0,250.0,6570,0.0
334,1,53.5667,-1.5391307692307694,227095.24596947807,12.333124794230672,0,1,1,6570,89,1829.74,4699.18,26.62,1757.68,73,0.7626035814646333
335,1,,,55176.20024286289,10.918286984270535,0,1,1,6570,18,2132.32,4955.01,66.04,2001.25,331,0.0
336,0,,,31804.05975142326,10.367349225758865,0,0,1,6570,216,100.55,428.21,4.8,87.76,30,0.7181917244591888
337,1,51.4779,-0.1276,710.0,6.565264970035361,0,0,1,6570,1,250.0,250.0,250.0,250.0,6570,0.7614648839140283
338,2,55.8667,-4.25,710.0,6.565264970035361,0,1,1,6570,1,250.0,250.0,250.0,250.0,6570,0.0
339,2,,,30768.47485384737,10.334245901076843,1,1,1,6570,216,96.94,282.47,4.74,83.2,30,0.0
340,0,,,710.0,6.565264970035361,0,1,2,911,1,250.0,250.0,250.0,250.0,6570,0.0
341,2,,,30697.79915588155,10.331946242272029,0,1,1,6570,216,97.35,375.89,12.61,85.5,30,0.6713822900902349
342,2,,,33349.26277078616,10.414790945275929,0,1,1,6570,216,105.8,269.85,11.96,100.14,30,0.0
343,1,,,32407.376979956756,10.38614136043079,0,1,1,6570,216,104.18,303.78,1.39,91.06,30,0.8203773141543911
344,0,52.4814,-1.8998,176298.66138789005,12.079934775548798,1,0,1,6570,59,2221.4,4175.93,66.61,2255.13,112,0.5298237367735025
345,2,53.4481,-2.9155,165370.73753999642,12.015945126572595,0,1,1,6570,55,2301.16,5369.55,346.13,2258.08,120,0.7183263023861877
346,0,,,710.0,6.565264970035361,0,0,2,5080,1,250.0,250.0,250.0,250.0,6570,0.0
347,1,,,151433.72466328327,11.927903347249169,0,1,1,6570,55,2084.38,4252.29,141.35,1994.13,119,0.5042547884675849
348,1,,,32714.54421136584,10.395575035107317,1,1,1,6570,216,103.22,339.92,8.29,89.58,30,0.8156812124883012
349,2,,,31021.424867735677,10.342433369516211,0,1,1,6570,216,98.09,292.75,11.69,79.82,30,0.6948358358981079
350,2,51.0672,-1.987265625,710.0,6.565264970035361,0,1,1,6570,1,250.0,250.0,250.0,250.0,6570,0.0
351,1,51.513,-0.2851888888888889,710.0,6.565264970035361,0,1,1,6570,1,250.0,250.0,250.0,250.0,6570,0.0
352,2,,,109172.64513174564,11.600685808455419,0,1,1,6570,39,2047.02,4658.85,100.67,2037.88,164,0.0
353,1,,,31652.81940954073,10.362582504475023,0,1,1,6570,216,99.15,299.63,4.66,89.38,30,0.5286281848137819
354,0,,,275502.7901834432,12.52635303523142,0,0,2,249,99,1955.23,4135.14,140.32,2007.24,65,0.5658727427641317
355,1,52.4783,-1.8506,29372.640709556883,10.287818931950532,0,0,2,2092,216,93.08,279.79,7.46,77.82,30,0.0
356,0,,,31387.23017169957,10.354156406748668,0,0,1,6570,216,100.72,277.09,5.82,95.76,30,0.0
357,0,,,710.0,6.565264970035361,0,0,1,6570,1,250.0,250.0,250.0,250.0,6570,0.8443888359866236
358,0,,,710.0,6.565264970035361,0,1,1,6570,1,250.0,250.0,250.0,250.0,6570,0.0
359,0,,,710.0,6.565264970035361,0,0,1,6570,1,250.0,250.0,250.0,250.0,6570,0.0
360,1,,,32304.839850728196,10.38297233856559,0,1,1,6570,216,102.41,357.09,9.25,88.34,30,0.8495384812365601
361,2,,,148344.20049372836,11.907290531552228,0,0,1,6570,52,1967.75,3776.72,35.11,2113.29,120,0.0
362,0,52.4814,-1.8998,710.0,6.565264970035361,0,1,1,6570,1,250.0,250.0,250.0,250.0,6570,0.8874789864796983
363,2,53.4792,-2.2859,100722.26473391156,11.520122153909355,0,1,1,6570,42,1893.87,3779.83,85.9,2019.0,154,0.0
364,1,51.5472,0.026475,710.0,6.565264970035361,0,1,2,2589,1,250.0,250.0,250.0,250.0,6570,0.5244359956567767
365,1,,,710.0,6.565264970035361,0,0,1,6570,1,250.0,250.0,250.0,250.0,6570,0.6227131216264464
366,0,,,710.0,6.565264970035361,1,0,2,3485,1,250.0,250.0,250.0,250.0,6570,0.0
367,0,,,30173.910171693096,10.31473292838535,1,1,1,6570,216,97.16,300.08,5.14,84.04,30,0.8774489092694169
368,1,51.1846,-0.6173,31305.86880654401,10.351560860758497,1,1,1,6570,216,100.45,342.66,2.12,88.91,30,0.7049524166868734
369,2,,,710.0,6.565264970035361,0,1,2,3422,1,250.0,250.0,250.0,250.0,6570,0.6874394591336729
370,2,,,710.0,6.565264970035361,1,1,1,6570,1,250.0,250.0,250.0,250.0,6570,0.0
371,1,52.4447,-1.8229,710.0,6.565264970035361,0,1,3,2799,1,250.0,250.0,250.0,250.0,6570,0.746061863810693
372,1,,,710.0,6.565264970035361,0,1,1,6570,1,250.0,250.0,250.0,250.0,6570,0.7996191181750021
373,2,,,710.0,6.565264970035361,0,1,1,6570,1,250.0,250.0,250.0,250.0,6570,0.6540037458025105
374,1,53.3931,-1.5452,31708.2774381276,10.364333043702027,0,1,1,6570,216,101.49,283.05,9.13,84.4,30,0.0
375,1,,,710.0,6.565264970035361,0,1,3,2548,1,250.0,250.0,250.0,250.0,6570,0.8631430532931117
376,2,,,32234.880518188555,10.380804391151488,0,1,1,6570,216,102.25,289.95,1.94,98.97,30,0.0
377,2,,,710.0,6.565264970035361,0,0,1,6570,1,250.0,250.0,250.0,250.0,6570,0.5875937921139163
378,0,,,30838.11976914475,10.336506858540629,0,1,1,6570,216,96.35,296.0,7.67,76.13,30,0.0
379,1,,,710.0,6.565264970035361,1,0,1,6570,1,250.0,250.0,250.0,250.0,6570,0.7743977507459039
380,1,51.9042,-4.620142857142857,25128.44379265407,10.13175570234293,0,0,1,6570,7,2631.1,4470.33,1513.15,2320.69,496,0.0
381,1,52.4884,-4.028475,710.0,6.565264970035361,1,0,3,787,1,250.0,250.0,250.0,250.0,6570,0.5446826667085297
382,1,53.4106,-2.9779,30145.799340256483,10.313800867084025,0,0,2,1879,216,96.09,300.87,2.49,86.22,30,0.0
383,0,,,710.0,6.565264970035361,0,1,1,6570,1,250.0,250.0,250.0,250.0,6570,0.0
384,1,,,710.0,6.565264970035361,0,0,1,6570,1,250.0,250.0,250.0,250.0,6570,0.0
385,2,,,710.0,6.565264970035361,0,1,1,6570,1,250.0,250.0,250.0,250.0,6570,0.0
386,1,,,30028.6962500218,10.309908745117232,0,1,1,6570,216,95.94,281.61,11.52,78.67,30,0.0
387,1,53.5243,-3.03865,32006.76728793896,10.37370263717169,0,0,2,653,216,101.94,332.47,9.38,86.71,30,0.8131831343453135
388,2,,,93906.70870386898,11.450057107839891,0,1,1,6570,34,1891.84,4735.48,35.76,1872.8,178,0.7241982683974348
389,1,,,169642.23169311308,12.041446978967175,0,0,1,6570,57,2146.62,4860.06,45.96,2143.13,115,0.8295194434761306
390,1,,,31136.142520480786,10.346124562328827,0,0,1,6570,216,99.19,294.48,2.73,83.21,30,0.6293633176977502
391,0,,,33766.976424117456,10.427238574995023,0,1,1,6570,216,107.71,318.13,1.19,95.84,30,0.8722485901819323
392,0,,,710.0,6.565264970035361,0,1,1,6570,1,250.0,250.0,250.0,250.0,6570,0.8695878103314565
393,2,51.594,-0.3307333333333333,244384.6695567837,12.406498777457761,0,1,1,6570,86,2059.99,4252.29,60.51,1967.56,77,0.7594963289597028
394,0,,,227923.3787938748,12.336764793534858,0,0,3,1762,94,1762.04,4462.82,34.41,1707.49,69,0.7865383781651454
395,1,,,184377.65267818543,12.12474139337983,0,1,1,6570,74,1937.03,4214.36,1.19,2009.86,89,0.8809139595446043
396,0,50.7401,-3.467,43160.44123735568,10.672679642613504,0,0,1,6570,15,2202.33,4453.96,334.14,2134.19,457,0.0
397,0,,,282239.8524865358,12.550512529147847,0,0,1,6570,95,2108.28,5302.32,32.87,2234.09,68,0.5654759050329166
398,0,,,87217.71632398854,11.376162758114154,1,0,1,6570,38,1685.54,3612.91,8.0,1622.46,168,0.701540417768429
399,2,,,54371.181703303846,10.903589544376901,1,0,1,6570,17,2509.42,5128.18,885.72,2464.69,357,0.5648465169834224
400,0,,,245299.8599111474,12.410236659154478,0,0,3,1390,86,2135.93,4273.47,240.91,2040.01,76,0.6513741151150731
401,2,53.4106,-2.9779,32391.69367229493,10.385657300773447,0,1,1,6570,216,103.13,290.1,5.71,95.91,30,0.0
402,1,,,710.0,6.565264970035361,0,0,1,6570,1,250.0,250.0,250.0,250.0,6570,0.6090277881425795
403,2,51.5281,-0.0265714285714285,30087.827710133,10.311875973935061,0,1,1,6570,216,96.12,274.87,11.2,90.5,30,0.7848151835580509
404,1,52.3729,-2.0087200000000003,99731.29923938698,11.51023484087936,0,1,1,6570,40,1827.16,3769.72,11.62,1812.3,167,0.6772750330247703
405,0,51.6047,0.02,710.0,6.565264970035361,0,1,1,6570,1,250.0,250.0,250.0,250.0,6570,0.7337301610236062
406,2,,,710.0,6.565264970035361,0,1,1,6570,1,250.0,250.0,250.0,250.0,6570,0.6523539316998664
407,0,,,32765.99714411406,10.397146584220163,0,0,1,6570,216,105.74,347.19,15.61,93.7,30,0.8152719814427705
408,1,,,710.0,6.565264970035361,0,0,1,6570,1,250.0,250.0,250.0,250.0,6570,0.6184951270524588
409,2,,,139216.9048477798,11.843788462380848,0,0,2,653,53,1955.96,3985.32,17.82,2055.59,124,0.6275233161462946
410,0,53.732,-2.656415384615385,53904.922199951696,10.894977073691436,0,0,1,6570,21,1859.56,3389.12,86.04,1906.73,307,0.811070379141654
411,2,,,710.0,6.565264970035361,0,0,1,6570,1,250.0,250.0,250.0,250.0,6570,0.0
412,0,55.8291,-4.501,201291.8202925166,12.212510976388556,1,0,2,5742,66,2208.21,4989.79,384.88,2341.11,98,0.0
413,2,51.9713,-0.3279538461538461,32296.85924052326,10.382725267347409,0,1,1,6570,216,102.53,382.7,11.37,94.18,30,0.7148988344670362
414,0,56.4365,-2.9423875,710.0,6.565264970035361,0,1,1,6570,1,250.0,250.0,250.0,250.0,6570,0.7201970788367176
415,1,51.59,-0.1531,710.0,6.565264970035361,1,1,2,2904,1,250.0,250.0,250.0,250.0,6570,0.8112574204980061
416,1,50.2633,-5.06268,710.0,6.565264970035361,0,1,1,6570,1,250.0,250.0,250.0,250.0,6570,0.0
417,1,,,710.0,6.565264970035361,0,1,1,6570,1,250.0,250.0,250.0,250.0,6570,0.7299543607493468
418,2,,,235574.04523164997,12.369780560139437,1,1,1,6570,85,2030.84,3925.58,107.83,2089.06,76,0.5863609659281892
419,1,51.4925,-0.2204,710.0,6.565264970035361,0,1,1,6570,1,250.0,250.0,250.0,250.0,6570,0.6818933760797001
420,0,,,246717.77431825903,12.416000348232831,0,1,3,1897,92,1983.72,4123.96,56.5,1921.36,71,0.0
421,2,52.4814,-1.8998,139731.46241262474,11.847477734008596,1,1,1,6570,49,2078.34,4457.51,149.77,2210.44,132,0.0
422,0,50.9071,0.0753,57672.03243991374,10.96252762857409,0,0,1,6570,24,1831.67,3401.03,41.15,1708.82,282,0.5102938744041299
423,0,51.2314,-1.6649666666666667,118314.70099266806,11.681103310991894,0,1,1,6570,43,2101.24,3993.81,61.86,2019.88,152,0.6563728547599135
424,1,52.4814,-1.8998,30221.43425000655,10.31630669499194,0,1,1,6570,216,95.83,262.93,6.28,85.16,30,0.5810455013932396
425,0,,,710.0,6.565264970035361,0,1,1,6570,1,250.0,250.0,250.0,250.0,6570,0.5529376965073984
426,1,,,710.0,6.565264970035361,1,1,1,6570,1,250.0,250.0,250.0,250.0,6570,0.0
427,2,,,39300.11469364698,10.578982716266504,0,1,1,6570,18,1672.64,3343.24,230.34,1592.84,333,0.5063359289301943
428,0,53.4809,-2.2374,710.0,6.565264970035361,0,0,1,6570,1,250.0,250.0,250.0,250.0,6570,0.0
429,2,,,89353.99661632399,11.400361249484524,0,0,1,6570,37,1804.57,3425.39,423.56,1853.73,175,0.5956432942247432
430,1,,,34320.41364796119,10.443495606208787,0,1,1,6570,216,110.07,319.3,4.15,98.36,30,0.0
431,2,,,38449.71993250238,10.557106690967142,0,0,1,6570,15,2032.84,3583.59,324.57,2187.21,432,0.0
432,0,53.4106,-2.9779,710.0,6.565264970035361,0,1,1,6570,1,250.0,250.0,250.0,250.0,6570,0.0
433,0,,,31918.742021008948,10.370948640417742,1,0,1,6570,216,100.69,329.65,2.69,89.42,30,0.8473807849241428
434,0,,,710.0,6.565264970035361,0,1,1,6570,1,250.0,250.0,250.0,250.0,6570,0.0
435,1,,,31455.99554166008,10.356344881214307,0,0,1,6570,216,98.99,379.96,2.07,90.46,30,0.0
436,0,53.7435,-2.9898,5000.397097306411,8.51727260772396,0,1,1,6570,3,2201.47,3021.35,1770.82,1812.24,1301,0.8591402141164369
